2024-02-27 19:17:37,689 | DEBUG | 截图成功！用时：0.0019998550415039062
2024-02-27 19:17:37,690 | DEBUG | 第 3 次截图。
2024-02-27 19:17:37,691 | ERROR | 截图失败：没有找到游戏窗口。
2024-02-27 19:17:38,703 | DEBUG | 截图成功！用时：0.0010008811950683594
2024-02-27 19:17:38,704 | DEBUG | 第 4 次截图。
2024-02-27 19:17:38,705 | ERROR | 截图失败：没有找到游戏窗口。
2024-02-27 19:17:39,719 | DEBUG | 截图成功！用时：0.002001047134399414
2024-02-27 19:17:39,721 | DEBUG | 第 5 次截图。
2024-02-27 19:17:39,722 | ERROR | 截图失败：没有找到游戏窗口。
2024-02-27 19:17:40,729 | DEBUG | 截图成功！用时：0.0010042190551757812
2024-02-27 19:17:40,730 | DEBUG | 第 6 次截图。
2024-02-27 19:17:40,732 | ERROR | 截图失败：没有找到游戏窗口。
2024-02-27 19:17:41,734 | DEBUG | 截图成功！用时：0.0020055770874023438
2024-02-27 19:17:41,742 | DEBUG | 读取图片(tmp/test1.png)成功！
2024-02-27 19:17:41,748 | ERROR | 读取图片失败！
2024-02-27 19:17:55,872 | DEBUG | 第 1 次截图。
2024-02-27 19:17:56,025 | DEBUG | 读取图片(tmp/test1.png)成功！
2024-02-27 19:17:56,030 | ERROR | 读取图片失败！
2024-02-27 19:20:05,763 | DEBUG | 第 1 次截图。
2024-02-27 19:20:05,904 | ERROR | 读取图片失败！
2024-02-27 19:20:05,909 | ERROR | 读取图片失败！
2024-02-27 19:30:08,711 | DEBUG | 第 1 次截图。
2024-02-27 19:30:08,861 | DEBUG | 读取图片(tmp/test1.png)成功！
2024-02-27 19:30:08,863 | DEBUG | 读取图片(tmp/wife_icon.png)成功！
2024-02-27 19:39:06,120 | DEBUG | 第 1 次截图。
2024-02-27 19:39:06,124 | ERROR | 截图失败：没有找到游戏窗口。
2024-02-27 19:39:07,139 | DEBUG | 截图成功！用时：0.004000186920166016
2024-02-27 19:39:07,140 | DEBUG | 第 2 次截图。
2024-02-27 19:39:07,141 | ERROR | 截图失败：没有找到游戏窗口。
2024-02-27 19:39:08,157 | DEBUG | 截图成功！用时：0.0020046234130859375
2024-02-27 19:39:08,158 | DEBUG | 第 3 次截图。
2024-02-27 19:39:08,159 | ERROR | 截图失败：没有找到游戏窗口。
2024-02-27 19:39:09,170 | DEBUG | 截图成功！用时：0.0009899139404296875
2024-02-27 19:39:09,171 | DEBUG | 第 4 次截图。
2024-02-27 19:39:09,172 | ERROR | 截图失败：没有找到游戏窗口。
2024-02-27 19:39:10,182 | DEBUG | 截图成功！用时：0.0019998550415039062
2024-02-27 19:39:10,184 | DEBUG | 第 5 次截图。
2024-02-27 19:39:10,185 | ERROR | 截图失败：没有找到游戏窗口。
2024-02-27 19:39:11,196 | DEBUG | 截图成功！用时：0.0010004043579101562
2024-02-27 19:39:11,197 | DEBUG | 第 6 次截图。
2024-02-27 19:39:11,198 | ERROR | 截图失败：没有找到游戏窗口。
2024-02-27 19:39:12,200 | DEBUG | 截图成功！用时：0.001999378204345703
2024-02-27 19:39:12,209 | DEBUG | 读取图片(tmp/test1.png)成功！
2024-02-27 19:39:12,211 | DEBUG | 读取图片(tmp/wife_icon.png)成功！
2024-02-27 19:39:18,835 | DEBUG | 第 1 次截图。
2024-02-27 19:39:18,992 | DEBUG | 读取图片(tmp/test1.png)成功！
2024-02-27 19:39:18,993 | DEBUG | 读取图片(tmp/wife_icon.png)成功！
2024-02-27 20:14:21,032 | DEBUG | 第 1 次截图。
2024-02-27 20:14:21,187 | DEBUG | 读取图片(tmp/test1.png)成功！
2024-02-27 20:14:21,189 | DEBUG | 读取图片(tmp/wife_icon.png)成功！
2024-02-27 20:17:09,726 | DEBUG | 第 1 次截图。
2024-02-27 20:17:09,863 | DEBUG | 读取图片(tmp/test1.png)成功！
2024-02-27 20:17:09,864 | DEBUG | 读取图片(tmp/wife_icon.png)成功！
